# In m and axis-angle
-.444104942728, -.092533036415, .546372200764, -1.329886048016, -1.276438301986, 1.042040148241
-.444105806628, -.253419818286, .546413343117, -1.329918857229, -1.276324506667, 1.042130400349
-.444123345501, .172335294679, .546382633705, -1.329891354609, -1.276423628876, 1.042167412923
-.265692919824, .219392727800, .546387004028, -1.104050276991, -1.435964927936, 1.280293264790
-.265696861314, .110530043878, .546402543142, -1.104033139445, -1.435898649264, 1.280387170789
-.498605506491, .110521092252, .498103094552, -1.103950327248, -1.436041050971, 1.280255099917
-.497354348843, .110539997626, .459285627234, -1.037511012131, -1.259271956075, 1.280921991060
-.452342020628, .110525304440, .258005571943, -.589322569402, -1.021913333243, 1.385100896012
-.386365623758, .259932701453, .234754596720, -.451135771783, -1.141345562636, 1.640589993518
-.355442531147, -.048056444374, .592848947791, -1.579133922629, -.978831627224, .807158309033
-.376032117978, -.203642569705, .568381884530, -1.526716915580, -1.111402496415, 1.190863624063
-.489564500935, .089729573568, .570981987428, -1.364589347952, -1.479033658502, 1.202445065899
-.485167479625, .089829229602, .541862935658, -1.286245104540, -1.409299069510, 1.252666289022
-.485174799714, .045047615126, .507688599451, -1.539105344939, -1.201789095706, 1.581820877030
-.471604955188, -.093183876974, .610415667618, -.389045093103, -1.564060825618, .212449695272
-.453783988830, -.100359522483, .663396166937, -.136559343922, -1.679656154726, -.013503051081
-.565384299539, -.246602838622, .479264414414, 1.192560530385, -1.579843776342, -1.447077491094
-.492672845204, .075146605732, .543879504162, 1.485647492518, -1.266261608087, -.855868880437
-.518537056397, .093617171126, .490109715133, 1.437185536016, -1.048681393127, -.702312049434
-.462612193309, .130587308791, .520566531187, 1.402872881532, -1.264207394124, -.816830497652
